dt_id,pred_prob,overall_risk_pred,num_param_differences,subset_risk_pred
fp_8,0.5150305996339684,0.9359326811442851,12,0.9778207632211539
fp_8,0.5150305996339684,0.9359326811442851,13,0.984130859375
tp_9,0.604101139918016,1.0,0,1.0
tp_9,0.604101139918016,1.0,1,1.0
tp_9,0.604101139918016,1.0,2,1.0
tp_9,0.604101139918016,1.0,3,1.0
tp_9,0.604101139918016,1.0,4,1.0
tp_9,0.604101139918016,1.0,5,1.0
tp_9,0.604101139918016,1.0,6,1.0
tp_9,0.604101139918016,1.0,7,1.0
tp_9,0.604101139918016,1.0,8,1.0
tp_9,0.604101139918016,1.0,9,1.0
tp_9,0.604101139918016,1.0,10,1.0
tp_9,0.604101139918016,1.0,11,1.0
tp_9,0.604101139918016,1.0,12,1.0
tp_9,0.604101139918016,1.0,13,1.0
fn_9,0.41090213282929033,0.871744934997488,0,0.0
fn_9,0.41090213282929033,0.871744934997488,1,0.3076923076923077
fn_9,0.41090213282929033,0.871744934997488,2,0.5
fn_9,0.41090213282929033,0.871744934997488,3,0.6197552447552448
fn_9,0.41090213282929033,0.871744934997488,4,0.6969405594405594
fn_9,0.41090213282929033,0.871744934997488,5,0.7507770007770008
fn_9,0.41090213282929033,0.871744934997488,6,0.7924042103729604
fn_9,0.41090213282929033,0.871744934997488,7,0.827496722027972
fn_9,0.41090213282929033,0.871744934997488,8,0.8584401709401709
fn_9,0.41090213282929033,0.871744934997488,9,0.8859211101398602
fn_9,0.41090213282929033,0.871744934997488,10,0.9099479621940559
fn_9,0.41090213282929033,0.871744934997488,11,0.9304136618589743
fn_9,0.41090213282929033,0.871744934997488,12,0.9473407451923077
fn_9,0.41090213282929033,0.871744934997488,13,0.9609375
tn_9,0.1567631124267371,0.782267457723435,0,0.0
tn_9,0.1567631124267371,0.782267457723435,1,0.038461538461538464
tn_9,0.1567631124267371,0.782267457723435,2,0.11217948717948718
tn_9,0.1567631124267371,0.782267457723435,3,0.21678321678321677
tn_9,0.1567631124267371,0.782267457723435,4,0.33793706293706294
tn_9,0.1567631124267371,0.782267457723435,5,0.46124708624708627
tn_9,0.1567631124267371,0.782267457723435,6,0.576048951048951
tn_9,0.1567631124267371,0.782267457723435,7,0.6761090472027972
tn_9,0.1567631124267371,0.782267457723435,8,0.7589506847319347
tn_9,0.1567631124267371,0.782267457723435,9,0.8247404938811189
tn_9,0.1567631124267371,0.782267457723435,10,0.8752082878059441
tn_9,0.1567631124267371,0.782267457723435,11,0.9127979767628205
tn_9,0.1567631124267371,0.782267457723435,12,0.9400916466346154
tn_9,0.1567631124267371,0.782267457723435,13,0.95947265625
fp_9,0.7502162383375004,0.9510463061750976,0,1.0
fp_9,0.7502162383375004,0.9510463061750976,1,0.9615384615384616
fp_9,0.7502162383375004,0.9510463061750976,2,0.9391025641025641
fp_9,0.7502162383375004,0.9510463061750976,3,0.9278846153846154
fp_9,0.7502162383375004,0.9510463061750976,4,0.9243881118881119
fp_9,0.7502162383375004,0.9510463061750976,5,0.9260392385392385
fp_9,0.7502162383375004,0.9510463061750976,6,0.9309622668997669
fp_9,0.7502162383375004,0.9510463061750976,7,0.9378050335081585
fp_9,0.7502162383375004,0.9510463061750976,8,0.9455947698135199
fp_9,0.7502162383375004,0.9510463061750976,9,0.9536303540209791
fp_9,0.7502162383375004,0.9510463061750976,10,0.9614121230332168
fp_9,0.7502162383375004,0.9510463061750976,11,0.9685997596153846
fp_9,0.7502162383375004,0.9510463061750976,12,0.9749849759615384
fp_9,0.7502162383375004,0.9510463061750976,13,0.98046875
tp_10,0.6597850654603743,0.9826584700841674,0,1.0
tp_10,0.6597850654603743,0.9826584700841674,1,1.0
tp_10,0.6597850654603743,0.9826584700841674,2,0.9935897435897436
tp_10,0.6597850654603743,0.9826584700841674,3,0.986451048951049
tp_10,0.6597850654603743,0.9826584700841674,4,0.9810314685314685
tp_10,0.6597850654603743,0.9826584700841674,5,0.9780254467754468
tp_10,0.6597850654603743,0.9826584700841674,6,0.9772636217948718
tp_10,0.6597850654603743,0.9826584700841674,7,0.9782242497086248
tp_10,0.6597850654603743,0.9826584700841674,8,0.9803109217171717
tp_10,0.6597850654603743,0.9826584700841674,9,0.9829900568181819
tp_10,0.6597850654603743,0.9826584700841674,10,0.9858466728583916
tp_10,0.6597850654603743,0.9826584700841674,11,0.988594250801282
tp_10,0.6597850654603743,0.9826584700841674,12,0.9910606971153846
tp_10,0.6597850654603743,0.9826584700841674,13,0.9931640625
fn_10,0.29628392654486174,0.830920083320632,0,0.0
fn_10,0.29628392654486174,0.830920083320632,1,0.15384615384615385
fn_10,0.29628392654486174,0.830920083320632,2,0.2916666666666667
fn_10,0.29628392654486174,0.830920083320632,3,0.41346153846153844
fn_10,0.29628392654486174,0.830920083320632,4,0.5201048951048951
fn_10,0.29628392654486174,0.830920083320632,5,0.6125679875679876
fn_10,0.29628392654486174,0.830920083320632,6,0.6917431526806527
fn_10,0.29628392654486174,0.830920083320632,7,0.7585045163170163
fn_10,0.29628392654486174,0.830920083320632,8,0.8138081536519036
fn_10,0.29628392654486174,0.830920083320632,9,0.858746722027972
fn_10,0.29628392654486174,0.830920083320632,10,0.8945414936625874
fn_10,0.29628392654486174,0.830920083320632,11,0.9224884815705128
fn_10,0.29628392654486174,0.830920083320632,12,0.9438852163461539
fn_10,0.29628392654486174,0.830920083320632,13,0.9599609375
tn_10,0.18401893629486274,0.8256212825130165,0,0.0
tn_10,0.18401893629486274,0.8256212825130165,1,0.038461538461538464
tn_10,0.18401893629486274,0.8256212825130165,2,0.13141025641025642
tn_10,0.18401893629486274,0.8256212825130165,3,0.25786713286713286
tn_10,0.18401893629486274,0.8256212825130165,4,0.3949300699300699
tn_10,0.18401893629486274,0.8256212825130165,5,0.5256410256410257
tn_10,0.18401893629486274,0.8256212825130165,6,0.6402243589743589
tn_10,0.18401893629486274,0.8256212825130165,7,0.7347483245920746
tn_10,0.18401893629486274,0.8256212825130165,8,0.8091765005827506
tn_10,0.18401893629486274,0.8256212825130165,9,0.8656386582167832
tn_10,0.18401893629486274,0.8256212825130165,10,0.9071753441870629
tn_10,0.18401893629486274,0.8256212825130165,11,0.9369491185897436
tn_10,0.18401893629486274,0.8256212825130165,12,0.9578200120192307
tn_10,0.18401893629486274,0.8256212825130165,13,0.97216796875
fp_10,0.7978410266202238,1.0,0,1.0
fp_10,0.7978410266202238,1.0,1,1.0
fp_10,0.7978410266202238,1.0,2,1.0
fp_10,0.7978410266202238,1.0,3,1.0
fp_10,0.7978410266202238,1.0,4,1.0
fp_10,0.7978410266202238,1.0,5,1.0
fp_10,0.7978410266202238,1.0,6,1.0
fp_10,0.7978410266202238,1.0,7,1.0
fp_10,0.7978410266202238,1.0,8,1.0
fp_10,0.7978410266202238,1.0,9,1.0
fp_10,0.7978410266202238,1.0,10,1.0
fp_10,0.7978410266202238,1.0,11,1.0
fp_10,0.7978410266202238,1.0,12,1.0
fp_10,0.7978410266202238,1.0,13,1.0
